now,currency,cash,frozen_cash,total_returns,daily_returns,daily_pnl,market_value,dividend_receivable,total_value,units,units_net_value,static_unit_net_value,transaction_cost,pnl,start_date,annualized_returns
2018-12-05,CNY,73443.96295831079,0,0.1500519934958311,-0.00294282550743866,-33943.914430610836,11427075.972,0,11500519.93495831,0,0,0,196245.23703698785,1500519.9349583108,2017-01-01,0.07517693928971747
2018-12-06,CNY,73449.5569537447,0,0.1479874996953745,-0.0017951308394163654,-20644.938004566357,11406425.44,0,11479874.996953744,0,0,0,196245.23703698785,1479874.9969537444,2017-01-01,0.07406680650746345
2018-12-07,CNY,73455.15137525563,0,0.14859472433752563,0.0005289470854973181,6072.246421512216,11412492.092,0,11485947.243375257,0,0,0,196245.23703698785,1485947.2433752567,2017-01-01,0.07425176037345294
2018-12-10,CNY,73460.74622287604,0,0.14800927182228762,-0.0005097120009634573,-5854.5251523815095,11406631.972,0,11480092.718222875,0,0,0,196245.23703698785,1480092.7182228751,2017-01-01,0.07364440342943745
2018-12-11,CNY,110.4746943628732,0,0.14645159346943637,-0.0013568517180864406,-15576.783528512344,11464405.459999999,0,11464515.934694363,0,0,0,196579.41697936982,1464515.9346943628,2017-01-01,0.0727878772038173
2018-12-12,CNY,110.48310887253383,0,0.1491768447108872,0.0023771184557419317,27252.51241450943,11491657.964,0,11491768.447108872,0,0,0,196579.41697936982,1491768.4471088722,2017-01-01,0.07399012992441123
2018-12-13,CNY,110.49152402310118,0,0.1485330371524023,-0.0005602336676448654,-6438.075584849343,11485219.879999999,0,11485330.371524023,0,0,0,196579.41697936982,1485330.371524023,2017-01-01,0.07357400409481607
2018-12-14,CNY,110.49993981462406,0,0.13999289639398138,-0.007435694474749082,-85401.407584209,11399818.464,0,11399928.963939814,0,0,0,196579.41697936982,1399928.963939814,2017-01-01,0.06937352815168518
2018-12-17,CNY,110.50835624715128,0,0.1373545848356248,-0.002314322805608865,-26383.11558356695,11373435.34,0,11373545.848356247,0,0,0,196579.41697936982,1373545.848356247,2017-01-01,0.0678110468324924
2018-12-18,CNY,110.51677332073167,0,0.13389459607733212,-0.0030421372581820295,-34599.88758292608,11338835.444,0,11338945.96077332,0,0,0,196579.41697936982,1338945.9607733209,2017-01-01,0.06605859071681408
2018-12-19,CNY,110.52519103541405,0,0.13351141251910348,-0.00033793578305622217,-3831.8355822861195,11335003.6,0,11335114.125191035,0,0,0,196579.41697936982,1335114.1251910347,2017-01-01,0.06578047821661825
2018-12-20,CNY,110.53360939124727,0,0.14296353576093934,0.008338798478287515,94521.23241835833,11429524.824000001,0,11429635.357609393,0,0,0,196579.41697936982,1429635.357609393,2017-01-01,0.07018807417221007
2018-12-21,CNY,110.54202838828013,0,0.14396123740283895,0.0008729076743776465,9977.016418995336,11439501.832,0,11439612.374028388,0,0,0,196579.41697936982,1439612.3740283884,2017-01-01,0.07056068028943963
2018-12-24,CNY,110.5504480265615,0,0.14460804504480262,0.0005654104534453537,6468.07641963847,11445969.9,0,11446080.450448027,0,0,0,196579.41697936982,1446080.4504480269,2017-01-01,0.0705632996270027
2018-12-25,CNY,110.5588683061402,0,0.1435896170868305,-0.0008897613138236115,-10184.279579721391,11435785.612,0,11435896.170868305,0,0,0,196579.41697936982,1435896.1708683055,2017-01-01,0.06998220007164213
2018-12-26,CNY,113.86798475951576,0,0.14185843479847593,-0.0015138142761077463,-17311.822883546352,11418470.48,0,11418584.34798476,0,0,0,196789.01653522183,1418584.3479847591,2017-01-01,0.06906668297269647
2018-12-27,CNY,113.87665772542277,0,0.13762490166577268,-0.003707581433639273,-42335.3313270323,11376135.14,0,11376249.016657727,0,0,0,196789.01653522183,1376249.0166577268,2017-01-01,0.06697394032048609
2018-12-28,CNY,113.88533135192229,0,0.1377682837331351,0.0001260363298592159,1433.8206736240536,11377568.952,0,11377682.83733135,0,0,0,196789.01653522183,1377682.837331351,2017-01-01,0.06694631062178957
2018-12-31,CNY,113.89400563906463,0,0.1377682846005639,7.623949702735871e-10,0.008674288168549538,11377568.952,0,11377682.846005639,0,0,0,196789.01653522183,1377682.846005639,2017-01-01,0.0666622167305655
2019-01-02,CNY,113.90268058690012,0,0.13005612666805866,-0.006778320363546347,-77121.57932505198,11300447.364,0,11300561.266680587,0,0,0,196789.01653522183,1300561.266680587,2017-01-01,0.0628634338553935
2019-01-03,CNY,113.91135619547907,0,0.13524566833561957,0.004592286652931204,51895.416675608605,11352342.772,0,11352456.683356196,0,0,0,196789.01653522183,1352456.6833561957,2017-01-01,0.06520253595134595
2019-01-04,CNY,113.92003246485181,0,0.13610744200324643,0.0007591076466209045,8617.73667626828,11360960.5,0,11361074.420032464,0,0,0,196789.01653522183,1361074.420032464,2017-01-01,0.06551286016690172
2019-01-07,CNY,113.92870939506868,0,0.1421732228709396,0.0053390908671434156,60657.80867693201,11421618.3,0,11421732.228709396,0,0,0,196789.01653522183,1421732.228709396,2017-01-01,0.06805057716086083
2019-01-08,CNY,113.93738698618,0,0.1418453553386987,-0.00028705587355379585,-3278.6753224097192,11418339.616,0,11418453.553386986,0,0,0,196789.01653522183,1418453.5533869863,2017-01-01,0.0678036725102118
2019-01-09,CNY,113.94606523823612,0,0.13986993220652355,-0.001730026857786765,-19754.23132175021,11398585.375999998,0,11398699.322065236,0,0,0,196789.01653522183,1398699.322065236,2017-01-01,0.06679614933809774
2019-01-10,CNY,113.95474415128737,0,0.14412127107441508,0.0037296701560168137,42513.3886789158,11441098.756000001,0,11441212.710744152,0,0,0,196789.01653522183,1441212.7107441518,2017-01-01,0.06866343128575814
2019-01-11,CNY,113.9634237253841,0,0.14278261234237255,-0.0011700322036540302,-13386.587320426479,11427712.16,0,11427826.123423725,0,0,0,196789.01653522183,1427826.1234237254,2017-01-01,0.06795162921339704
2019-01-14,CNY,124.05288036310769,0,0.14009351768803646,-0.002353111278814568,-26890.94654336013,11400811.124000002,0,11400935.176880365,0,0,0,196950.93652658182,1400935.1768803652,2017-01-01,0.0664352894578033
2019-01-15,CNY,124.06232908044758,0,0.13431354783290805,-0.0050697331100078985,-57799.69855128415,11343011.416000001,0,11343135.478329081,0,0,0,196950.93652658182,1343135.478329081,2017-01-01,0.06369117238636468
2019-01-16,CNY,124.07177851746653,0,0.13335544277785183,-0.0008446562741728456,-9581.050550563261,11333430.356,0,11333554.427778518,0,0,0,196950.93652658182,1333554.4277785178,2017-01-01,0.0631634859087069
2019-01-17,CNY,124.08122867421933,0,0.13970164292286724,0.005599479126743301,63462.00145015493,11396892.348,0,11397016.429228673,0,0,0,196950.93652658182,1397016.4292286728,2017-01-01,0.06598076698932154
2019-01-18,CNY,124.09067955076083,0,0.14299852666795498,0.0028927603689615894,32968.83745087683,11429861.175999999,0,11429985.26667955,0,0,0,196950.93652658182,1429985.2666795496,2017-01-01,0.06739318300497965
2019-01-21,CNY,124.10013114714583,0,0.14470810841311454,0.0014956989928441662,17095.81745159626,11446956.984,0,11447081.084131146,0,0,0,196950.93652658182,1447081.0841311458,2017-01-01,0.06789055920204001
2019-01-22,CNY,124.10958346342919,0,0.14533114535834613,0.0005442758207551572,6230.369452316314,11453187.343999999,0,11453311.453583462,0,0,0,196950.93652658182,1453311.4535834622,2017-01-01,0.06807933316502535
2019-01-23,CNY,124.11903649966571,0,0.14228090190364973,-0.002663197859464546,-30502.434546964243,11422684.899999999,0,11422809.019036498,0,0,0,196950.93652658182,1422809.019036498,2017-01-01,0.06660627850383549
2019-01-24,CNY,124.12849025591025,0,0.14194776284902555,-0.0002916437227209087,-3331.390546241775,11419353.5,0,11419477.628490256,0,0,0,196950.93652658182,1419477.6284902561,2017-01-01,0.06636448421759833
2019-01-25,CNY,124.13794473221763,0,0.14557561259447316,0.0031768964075874206,36278.49745447561,11455631.988,0,11455756.125944732,0,0,0,196950.93652658182,1455756.1259447318,2017-01-01,0.06791002941339253
2019-01-28,CNY,124.14739992864271,0,0.14402223033999273,-0.0013559840462754964,-15533.822544803843,11440098.156,0,11440222.303399928,0,0,0,196950.93652658182,1440222.303399928,2017-01-01,0.06693501290167281
2019-01-29,CNY,42350.5435077152,0,0.1402014531507716,-0.003339775301469215,-38207.77189221233,11359663.988,0,11402014.531507716,0,0,0,209386.86588068947,1402014.5315077156,2017-01-01,0.06512901154040662
2019-01-30,CNY,42353.76921528139,0,0.1399417593215282,-0.00022776135614073603,-2596.9382924325764,11357063.824000001,0,11399417.593215283,0,0,0,209386.86588068947,1399417.593215283,2017-01-01,0.06492408040397435
2019-01-31,CNY,42356.99516853957,0,0.14996075951685395,0.008789045680095671,100190.00195325539,11457250.6,0,11499607.595168538,0,0,0,209386.86588068947,1499607.5951685384,2017-01-01,0.06931466407378184
2019-02-01,CNY,42360.22136750846,0,0.15720680213675098,0.0063011216338733295,72460.42619897053,11529707.8,0,11572068.021367509,0,0,0,209386.86588068947,1572068.021367509,2017-01-01,0.07244252078584168
2019-02-04,CNY,42363.44781220676,0,0.1572071247812208,2.788131467005413e-07,3.226444698870182,11529707.8,0,11572071.247812208,0,0,0,209386.86588068947,1572071.2478122078,2017-01-01,0.0721485652431284
2019-02-05,CNY,42366.6745026532,0,0.15720744745026538,2.78834305273395e-07,3.226690446957946,11529707.8,0,11572074.474502655,0,0,0,209386.86588068947,1572074.4745026547,2017-01-01,0.07205120448586566
2019-02-06,CNY,42369.901438866495,0,0.15720777014388676,2.7885546527717137e-07,3.226936211809516,11529707.8,0,11572077.701438867,0,0,0,209386.86588068947,1572077.7014388666,2017-01-01,0.07195410642028577
2019-02-07,CNY,42373.128620865355,0,0.15720809286208648,2.788766271947484e-07,3.227181999012828,11529707.8,0,11572080.928620866,0,0,0,209386.86588068947,1572080.9286208656,2017-01-01,0.071857269985097
2019-02-08,CNY,42376.35604866851,0,0.15720841560486676,2.788977905432419e-07,3.227427802979946,11529707.8,0,11572084.156048669,0,0,0,209386.86588068947,1572084.1560486685,2017-01-01,0.07176069412471553
2019-02-11,CNY,42379.58372229468,0,0.15595030837222934,-0.001087191568668217,-12581.072326375172,11517123.499999998,0,11559503.083722293,0,0,0,209386.86588068947,1559503.0837222934,2017-01-01,0.07092117752553206
2019-02-12,CNY,42382.811641762586,0,0.15931955716417634,0.0029147003703744786,33692.487919470295,11550812.760000002,0,11593195.571641764,0,0,0,209386.86588068947,1593195.5716417637,2017-01-01,0.07229888109015126
2019-02-13,CNY,42386.03980709096,0,0.16711052838070906,0.006720296546700506,77909.71216532774,11628719.244,0,11671105.283807091,0,0,0,209386.86588068947,1671105.2838070914,2017-01-01,0.07559411546427919
2019-02-14,CNY,42389.26821829852,0,0.16630479042183,-0.0006903698829596883,-8057.379588792101,11620658.636,0,11663047.9042183,0,0,0,209386.86588068947,1663047.9042182993,2017-01-01,0.07514323044897608
2019-02-15,CNY,42392.496875404,0,0.16189702928754035,-0.00377925321964542,-44077.611342895776,11576577.796,0,11618970.292875404,0,0,0,209386.86588068947,1618970.2928754035,2017-01-01,0.07312992466094914
2019-02-18,CNY,42395.72577842613,0,0.17325883257784258,0.009778666270684255,113618.03290302306,11690192.6,0,11732588.325778427,0,0,0,209386.86588068947,1732588.3257784266,2017-01-01,0.07774108744321562
2019-02-19,CNY,42398.95492738364,0,0.17310436549273822,-0.00013165644341670634,-1544.6708510443568,11688644.7,0,11731043.654927382,0,0,0,209386.86588068947,1731043.6549273822,2017-01-01,0.07757125293385303
2019-02-20,CNY,8836.211559054074,0,0.16934728355590534,-0.0032026834502954095,-37570.8193683289,11684636.624,0,11693472.835559053,0,0,0,215947.48222417527,1693472.8355590533,2017-01-01,0.07585407572377534
2019-02-21,CNY,8836.884585469363,0,0.16902506445854693,-0.0002755546636055925,-3222.190973583609,11681413.76,0,11690250.64458547,0,0,0,215947.48222417527,1690250.6445854697,2017-01-01,0.07561512212804034
2019-02-22,CNY,8837.557663146954,0,0.16561882456631483,-0.0029137441067697617,-34062.39892232232,11647350.688000001,0,11656188.245663147,0,0,0,215947.48222417527,1656188.2456631474,2017-01-01,0.07405302784271384
2019-02-25,CNY,8838.230792090753,0,0.1651439174792091,-0.00040742915016184206,-4749.070871056989,11642600.944,0,11651439.17479209,0,0,0,215947.48222417527,1651439.1747920904,2017-01-01,0.07355702822431387
2019-02-26,CNY,8838.903972304664,0,0.1613485703972306,-0.003257406252602402,-37953.47081978433,11604646.8,0,11613485.703972306,0,0,0,215947.48222417527,1613485.703972306,2017-01-01,0.0718370721259356
2019-02-27,CNY,8839.577203792594,0,0.16194177772037954,0.0005107917969416749,5932.073231488466,11610578.200000001,0,11619417.777203795,0,0,0,215947.48222417527,1619417.7772037946,2017-01-01,0.07199625085233974
2019-02-28,CNY,8840.250486558447,0,0.15954062904865585,-0.0020664965472145754,-24011.486717235297,11586566.040000001,0,11595406.29048656,0,0,0,215947.48222417527,1595406.2904865593,2017-01-01,0.07087650592696204
2019-03-01,CNY,8840.923820606127,0,0.16336178038206062,0.003295400986975131,38211.51333404705,11624776.88,0,11633617.803820606,0,0,0,215947.48222417527,1633617.8038206063,2017-01-01,0.07241257427422143
2019-03-04,CNY,8841.597205939543,0,0.1618583597205936,-0.001292307076628563,-15034.206614669412,11609741.999999998,0,11618583.597205937,0,0,0,215947.48222417527,1618583.597205937,2017-01-01,0.07149103414125046
2019-03-05,CNY,8842.270642562598,0,0.1574596670642563,-0.0037859112683884095,-43986.9265633747,11565754.4,0,11574596.670642562,0,0,0,215947.48222417527,1574596.6706425622,2017-01-01,0.06953131002137569
2019-03-06,CNY,8842.944130479202,0,0.15876453441304772,0.0011273544866587848,13048.673487914726,11578802.399999999,0,11587645.344130477,0,0,0,215947.48222417527,1587645.344130477,2017-01-01,0.0699942442621444
2019-03-07,CNY,58883.792314957966,0,0.1541464680314959,-0.003985336316744529,-46180.66381551884,11482580.888,0,11541464.680314958,0,0,0,222164.3186911908,1541464.680314958,2017-01-01,0.06794600227503755
2019-03-08,CNY,58888.277308033954,0,0.14066297853080356,-0.011682650230424953,-134834.895006923,11347741.508000001,0,11406629.785308035,0,0,0,222164.3186911908,1406629.785308035,2017-01-01,0.06212639089449379
2019-03-11,CNY,58892.762642717746,0,0.14292010106427178,0.0019787812666414188,22571.22533468157,11370308.248,0,11429201.010642717,0,0,0,222164.3186911908,1429201.0106427167,2017-01-01,0.06284452841171317
2019-03-12,CNY,58897.24831903536,0,0.15389968683190358,0.009606608333695362,109795.85767631978,11480099.620000001,0,11538996.868319036,0,0,0,222164.3186911908,1538996.8683190364,2017-01-01,0.06740384862326554
2019-03-13,CNY,58901.734337012815,0,0.15135516743370148,-0.0022051478367138733,-25445.193982021883,11454649.940000001,0,11513551.674337015,0,0,0,222164.3186911908,1513551.6743370146,2017-01-01,0.06624524389674336
2019-03-14,CNY,58906.22069667614,0,0.15554552086966766,0.0036394967899490314,41903.53435966186,11496548.988,0,11555455.208696676,0,0,0,222164.3186911908,1555455.2086966764,2017-01-01,0.06792209502171942
2019-03-15,CNY,58910.70739805135,0,0.15743269793980508,0.0016331481850383443,18871.77070137486,11515416.272,0,11574326.979398051,0,0,0,222164.3186911908,1574326.9793980513,2017-01-01,0.06862617011483696
2019-03-18,CNY,58915.19444116448,0,0.1675805446441163,0.008767547972658931,101478.46704311296,11616890.252,0,11675805.446441164,0,0,0,222164.3186911908,1675805.4464411642,2017-01-01,0.07258898718012063
2019-03-19,CNY,58919.68182604156,0,0.16943246228260422,0.0015861155335131195,18519.176384877414,11635404.941,0,11694324.622826042,0,0,0,222164.3186911908,1694324.6228260417,2017-01-01,0.0732640786245009
2019-03-20,CNY,58924.16955270862,0,0.16656505275527067,-0.0024519667614977814,-28674.095273334533,11606726.358,0,11665650.527552707,0,0,0,222164.3186911908,1665650.5275527071,2017-01-01,0.07198227230330434
2019-03-21,CNY,58928.65762119168,0,0.16548785226211948,-0.00092339513395084,-10772.00493151322,11595949.865000002,0,11654878.522621194,0,0,0,222164.3186911908,1654878.522621194,2017-01-01,0.07144416053676594
2019-03-22,CNY,12391.148788080072,0,0.17216923587880806,0.005732692626285745,66813.83616688661,11709301.21,0,11721692.35878808,0,0,0,228602.57124721454,1721692.3587880805,2017-01-01,0.07411281214824816
2019-03-25,CNY,12392.09258287204,0,0.1567612013582873,-0.013144889021907314,-154080.3452052083,11555219.921,0,11567612.013582872,0,0,0,228602.57124721454,1567612.0135828722,2017-01-01,0.06747734713291087
2019-03-26,CNY,12393.036449549883,0,0.16040321644495492,0.00314845888882779,36420.15086667612,11591639.127999999,0,11604032.164449548,0,0,0,228602.57124721454,1604032.1644495483,2017-01-01,0.0688955891766716
2019-03-27,CNY,12393.98038811908,0,0.1630475821388122,0.0022788334747629283,26443.656938573346,11618081.841000002,0,11630475.821388122,0,0,0,228602.57124721454,1630475.8213881217,2017-01-01,0.06989710232162483
2019-03-28,CNY,12394.924398585106,0,0.16141327043985831,-0.0014051976239427399,-16343.116989538074,11601737.78,0,11614132.704398584,0,0,0,228602.57124721454,1614132.7043985836,2017-01-01,0.06913676311770911
2019-03-29,CNY,12395.868480953437,0,0.16587425184809557,0.003840994004268277,44609.81408237107,11646346.65,0,11658742.518480955,0,0,0,228602.57124721454,1658742.5184809547,2017-01-01,0.07087968010696488
2019-04-01,CNY,12396.812635229551,0,0.17111927026352314,0.004498785702757733,52450.184154275805,11698795.89,0,11711192.70263523,0,0,0,228602.57124721454,1711192.7026352305,2017-01-01,0.07275037266257911
2019-04-02,CNY,12397.756861418924,0,0.17332439728614157,0.00188292266945827,22051.27022618614,11720846.215999998,0,11733243.972861417,0,0,0,228602.57124721454,1733243.9728614166,2017-01-01,0.07355509977959973
2019-04-03,CNY,12398.701159527032,0,0.17708473301595284,0.003204855995928048,37603.35729811154,11758448.629,0,11770847.330159528,0,0,0,228602.57124721454,1770847.3301595282,2017-01-01,0.07498692960696651
2019-04-04,CNY,12399.645529559355,0,0.17934563255295588,0.0019207619244284249,22608.995370030403,11781056.68,0,11793456.325529559,0,0,0,228602.57124721454,1793456.3255295586,2017-01-01,0.07580665489402105
