date,ndx,vix,ma_ratio,cnn,composite,zone,p_vix,p_ma,p_cnn,sc_vix,sc_ma,sc_cnn
2006-12-04,1799.9300,11.2300,1.0989,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-05,1804.8500,11.2700,1.1014,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-06,1799.1300,11.3300,1.0975,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-07,1777.4600,12.6700,1.0840,78.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-08,1786.2100,12.0700,1.0890,78.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-11,1791.7400,10.7100,1.0920,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-12,1781.9700,10.6500,1.0857,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-13,1783.4400,10.1800,1.0863,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-14,1803.4100,9.9700,1.0981,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-15,1808.5600,10.0500,1.1008,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-18,1790.9900,10.6000,1.0897,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-19,1785.1200,10.3000,1.0857,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-20,1777.9200,10.2600,1.0810,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-21,1766.2800,10.5300,1.0735,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-22,1748.6100,11.3600,1.0624,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-26,1753.5500,11.2600,1.0651,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-27,1763.4100,10.6400,1.0708,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-28,1758.9400,10.9900,1.0679,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2006-12-29,1756.9000,11.5600,1.0664,88.0000,0.0000,⚪中性,50.0000,50.0000,50.0000,0,0,0
2007-01-03,1759.3700,12.0400,1.0677,78.0000,0.3333,🟠轻度高估,50.7937,79.3651,50.0000,0,1,0
2007-01-04,1792.9100,11.5100,1.0877,88.0000,1.6667,🔴中度高估,30.0395,88.5375,100.0000,0,2,3
2007-01-05,1785.3000,12.1400,1.0827,78.0000,0.6667,🟠轻度高估,52.3622,85.0394,50.0000,0,2,0
2007-01-08,1787.1400,12.0000,1.0834,88.0000,1.6667,🔴中度高估,50.1961,85.0980,100.0000,0,2,3
2007-01-09,1795.6300,11.9100,1.0882,88.0000,1.6667,🔴中度高估,44.9219,88.6719,100.0000,0,2,3
2007-01-10,1816.1500,11.4700,1.1002,88.0000,2.0000,🔴中度高估,28.7938,93.7743,100.0000,1,2,3
2007-01-11,1834.8600,10.8700,1.1110,88.0000,2.6667,💀严重高估,12.0155,99.2248,100.0000,2,3,3
2007-01-12,1844.8100,10.1500,1.1164,88.0000,3.0000,💀严重高估,2.7027,99.6139,100.0000,3,3,3
2007-01-16,1842.4400,10.7400,1.1145,88.0000,2.6667,💀严重高估,9.2308,99.2308,100.0000,2,3,3
2007-01-17,1827.6800,10.5900,1.1052,88.0000,2.6667,💀严重高估,6.1303,95.0192,100.0000,2,3,3
2007-01-18,1793.6800,10.8500,1.0843,88.0000,2.0000,🔴中度高估,12.2137,84.3511,100.0000,2,1,3
2007-01-19,1796.8100,10.4000,1.0859,88.0000,2.6667,💀严重高估,4.9430,85.9316,100.0000,3,2,3
2007-01-22,1779.0200,10.7700,1.0750,88.0000,2.0000,🔴中度高估,10.9848,79.5455,100.0000,2,1,3
2007-01-23,1773.4000,10.3400,1.0715,88.0000,2.3333,💀严重高估,4.9057,78.1132,100.0000,3,1,3
2007-01-24,1802.6300,9.8900,1.0889,88.0000,2.6667,💀严重高估,0.3759,88.3459,100.0000,3,2,3
2007-01-25,1777.7500,11.2200,1.0737,88.0000,1.6667,🔴中度高估,23.9700,78.2772,100.0000,1,1,3
2007-01-26,1772.9700,11.1300,1.0706,88.0000,1.6667,🔴中度高估,20.1493,76.4925,100.0000,1,1,3
2007-01-29,1775.0800,11.4500,1.0717,88.0000,1.3333,🔴中度高估,30.8550,77.6952,100.0000,0,1,3
2007-01-30,1777.7600,10.9600,1.0731,88.0000,1.6667,🔴中度高估,16.2963,77.7778,100.0000,1,1,3
2007-01-31,1792.2800,10.4200,1.0816,88.0000,2.0000,🔴中度高估,5.9041,81.9188,100.0000,2,1,3
2007-02-01,1791.4500,10.3100,1.0807,88.0000,2.0000,🔴中度高估,5.1471,81.2500,100.0000,2,1,3
2007-02-02,1798.1300,10.0800,1.0845,88.0000,2.3333,💀严重高估,2.5641,84.2491,100.0000,3,1,3
2007-02-05,1795.3900,10.5500,1.0827,88.0000,2.0000,🔴中度高估,7.6642,81.7518,100.0000,2,1,3
2007-02-06,1793.0600,10.6500,1.0811,88.0000,2.0000,🔴中度高估,10.1818,81.0909,100.0000,2,1,3
2007-02-07,1810.9500,10.3200,1.0915,88.0000,2.3333,💀严重高估,5.7971,89.4928,100.0000,2,2,3
2007-02-08,1810.5400,10.4400,1.0909,88.0000,2.3333,💀严重高估,7.2202,89.1697,100.0000,2,2,3
2007-02-09,1785.5300,11.1000,1.0756,88.0000,1.6667,🔴中度高估,21.5827,78.0576,100.0000,1,1,3
2007-02-12,1778.4200,11.6100,1.0711,88.0000,1.3333,🔴中度高估,40.1434,74.1935,100.0000,0,1,3
2007-02-13,1783.8200,10.3400,1.0741,88.0000,2.0000,🔴中度高估,6.4286,76.7857,100.0000,2,1,3
2007-02-14,1814.9800,10.2300,1.0925,88.0000,2.6667,💀严重高估,4.2705,90.0356,100.0000,3,2,3
2007-02-15,1823.4100,10.2200,1.0971,88.0000,2.6667,💀严重高估,4.2553,91.4894,100.0000,3,2,3
2007-02-16,1821.4900,10.0200,1.0955,88.0000,2.6667,💀严重高估,1.7668,90.1060,100.0000,3,2,3
2007-02-20,1833.7100,10.2400,1.1024,88.0000,2.3333,💀严重高估,5.2817,94.3662,100.0000,2,2,3
2007-02-21,1839.1300,10.2000,1.1052,88.0000,3.0000,💀严重高估,4.5614,95.0877,100.0000,3,3,3
2007-02-22,1846.3400,10.1800,1.1091,88.0000,3.0000,💀严重高估,4.5455,96.5035,100.0000,3,3,3
2007-02-23,1839.7700,10.5800,1.1047,88.0000,2.3333,💀严重高估,11.1498,94.0767,100.0000,2,2,3
2007-02-26,1830.5900,11.1500,1.0988,88.0000,2.0000,🔴中度高估,25.6944,90.9722,100.0000,1,2,3
2007-02-27,1756.2700,18.3100,1.0540,55.0000,-2.0000,🟢中度低估,97.9239,60.5536,3.4602,-3,0,-3
2007-02-28,1761.6000,15.4200,1.0569,70.0000,-1.0000,🟡轻度低估,87.9310,63.1034,20.6897,-2,0,-1
2007-03-01,1753.4500,15.8200,1.0516,70.0000,-1.0000,🟡轻度低估,89.6907,58.7629,20.9622,-2,0,-1
2007-03-02,1726.0300,18.6100,1.0349,55.0000,-2.0000,🟢中度低估,98.2877,41.4384,3.7671,-3,0,-3
2007-03-05,1712.9400,19.6300,1.0268,55.0000,-2.0000,🟢中度低估,98.9761,36.8601,4.0956,-3,0,-3
2007-03-06,1743.1000,15.9600,1.0444,70.0000,-1.0000,🟡轻度低估,90.1361,52.3810,21.7687,-2,0,-1
2007-03-07,1736.1000,15.2400,1.0397,70.0000,-1.0000,🟡轻度低估,86.4407,47.4576,22.0339,-2,0,-1
2007-03-08,1746.4300,14.2900,1.0455,70.0000,-0.6667,🟡轻度低估,79.7297,54.0541,22.2973,-1,0,-1
2007-03-09,1744.7400,14.0900,1.0439,70.0000,-0.6667,🟡轻度低估,78.1145,51.5152,22.5589,-1,0,-1
2007-03-12,1756.4200,13.9900,1.0503,78.0000,-0.3333,🟡轻度低估,77.5168,58.3893,45.9732,-1,0,0
2007-03-13,1722.4800,18.1300,1.0296,55.0000,-2.0000,🟢中度低估,96.6555,37.4582,4.3478,-3,0,-3
2007-03-14,1743.1500,17.2700,1.0415,62.0000,-1.3333,🟢中度低估,93.0000,49.6667,10.3333,-2,0,-2
2007-03-15,1744.8700,16.4300,1.0421,62.0000,-1.3333,🟢中度低估,90.6977,50.1661,10.6312,-2,0,-2
2007-03-16,1742.2300,16.7900,1.0400,62.0000,-1.3333,🟢中度低估,91.7219,47.3510,10.9272,-2,0,-2
2007-03-19,1758.2300,14.5900,1.0490,70.0000,-0.6667,🟡轻度低估,82.1782,57.7558,23.7624,-1,0,-1
2007-03-20,1767.2500,13.2700,1.0539,78.0000,-0.3333,🟡轻度低估,72.3684,61.5132,47.0395,-1,0,0
2007-03-21,1806.3500,12.1900,1.0766,78.0000,0.3333,🟠轻度高估,56.0656,77.3770,47.2131,0,1,0
2007-03-22,1799.7500,12.9300,1.0720,78.0000,0.3333,🟠轻度高估,68.3007,74.1830,47.3856,0,1,0
2007-03-23,1794.0400,12.9500,1.0679,78.0000,0.3333,🟠轻度高估,68.7296,71.0098,47.5570,0,1,0
2007-03-26,1802.9500,13.1600,1.0724,78.0000,0.0000,⚪中性,72.0779,74.3506,47.7273,-1,1,0
2007-03-27,1789.9300,13.4800,1.0639,78.0000,-0.3333,🟡轻度低估,74.1100,67.9612,47.8964,-1,0,0
2007-03-28,1770.5400,14.9800,1.0517,70.0000,-0.6667,🟡轻度低估,84.1935,59.3548,23.5484,-1,0,-1
2007-03-29,1771.7200,15.1400,1.0516,70.0000,-0.6667,🟡轻度低估,84.5659,59.1640,23.7942,-1,0,-1
2007-03-30,1772.3600,14.6400,1.0512,70.0000,-0.6667,🟡轻度低估,82.3718,58.6538,24.0385,-1,0,-1
2007-04-02,1773.3300,14.5300,1.0510,70.0000,-0.6667,🟡轻度低估,81.1502,58.4665,24.2812,-1,0,-1
2007-04-03,1796.3100,13.4600,1.0640,78.0000,-0.3333,🟡轻度低估,72.9299,68.4713,48.7261,-1,0,0
2007-04-04,1801.7400,13.2400,1.0664,78.0000,-0.3333,🟡轻度低估,71.1111,69.8413,48.8889,-1,0,0
2007-04-05,1812.9400,13.2300,1.0722,78.0000,0.0000,⚪中性,70.8861,74.6835,49.0506,-1,1,0
2007-04-09,1808.1900,13.1400,1.0686,78.0000,0.3333,🟠轻度高估,69.7161,71.9243,49.2114,0,1,0
2007-04-10,1816.9300,12.6800,1.0730,78.0000,0.3333,🟠轻度高估,64.1509,75.1572,49.3711,0,1,0
2007-04-11,1798.0900,13.4900,1.0611,78.0000,-0.3333,🟡轻度低估,73.6677,65.2038,49.5298,-1,0,0
2007-04-12,1813.4900,12.7100,1.0694,78.0000,0.3333,🟠轻度高估,64.0625,71.8750,49.6875,0,1,0
2007-04-13,1816.8500,12.2000,1.0705,78.0000,0.3333,🟠轻度高估,53.5826,72.2741,49.8442,0,1,0
2007-04-16,1833.9600,11.9800,1.0796,88.0000,1.3333,🔴中度高估,48.7578,79.1925,100.0000,0,1,3
2007-04-17,1834.9100,12.1400,1.0792,78.0000,0.3333,🟠轻度高估,52.3220,78.9474,49.8452,0,1,0
2007-04-18,1832.3900,12.4200,1.0770,78.0000,0.3333,🟠轻度高估,61.1111,78.0864,50.0000,0,1,0
2007-04-19,1832.4700,12.5400,1.0762,78.0000,0.3333,🟠轻度高估,61.8462,77.5385,50.1538,0,1,0
2007-04-20,1845.8900,12.0700,1.0833,78.0000,0.3333,🟠轻度高估,50.9202,81.9018,50.3067,0,1,0
2007-04-23,1850.1800,13.0400,1.0848,78.0000,0.3333,🟠轻度高估,68.8073,83.7920,50.4587,0,1,0
2007-04-24,1858.8700,13.1200,1.0889,78.0000,0.6667,🟠轻度高估,69.8171,87.5000,50.6098,0,2,0
2007-04-25,1881.3300,13.2100,1.1010,78.0000,0.3333,🟠轻度高估,71.1246,93.3131,50.7599,-1,2,0
2007-04-26,1889.5700,12.7900,1.1046,78.0000,0.6667,🟠轻度高估,64.8485,94.5455,50.9091,0,2,0
2007-04-27,1891.0600,12.4500,1.1043,78.0000,0.6667,🟠轻度高估,60.4230,94.2598,51.0574,0,2,0
2007-04-30,1867.7500,14.2200,1.0896,70.0000,0.0000,⚪中性,78.3133,87.0482,23.1928,-1,2,-1
2007-05-01,1873.4300,13.5100,1.0916,78.0000,0.3333,🟠轻度高估,74.4745,87.9880,51.3514,-1,2,0
2007-05-02,1889.7300,13.0800,1.0997,78.0000,0.6667,🟠轻度高估,68.8623,91.6168,51.4970,0,2,0
2007-05-03,1895.6400,13.0900,1.1018,78.0000,0.6667,🟠轻度高估,68.9552,93.1343,51.6418,0,2,0
2007-05-04,1895.7000,12.9100,1.1005,78.0000,0.6667,🟠轻度高估,65.1786,91.6667,51.7857,0,2,0
2007-05-07,1895.9600,13.1500,1.0993,78.0000,0.3333,🟠轻度高估,70.3264,90.8012,51.9288,-1,2,0
2007-05-08,1899.8300,13.2100,1.1002,78.0000,0.3333,🟠轻度高估,71.3018,91.4201,52.0710,-1,2,0
2007-05-09,1905.6500,12.8800,1.1021,78.0000,0.6667,🟠轻度高估,64.6018,93.5103,52.2124,0,2,0
2007-05-10,1875.2000,13.6000,1.0833,78.0000,0.0000,⚪中性,75.5882,78.8235,52.3529,-1,1,0
2007-05-11,1898.7900,12.9500,1.0956,78.0000,0.6667,🟠轻度高估,65.6891,87.6833,52.4927,0,2,0
2007-05-14,1888.0800,13.9600,1.0882,78.0000,0.0000,⚪中性,76.9006,83.0409,52.6316,-1,1,0
2007-05-15,1871.7900,14.0100,1.0776,70.0000,-0.3333,🟡轻度低估,77.5510,74.3440,22.7405,-1,1,-1
2007-05-16,1891.5700,13.5000,1.0878,78.0000,0.0000,⚪中性,74.1279,82.5581,52.9070,-1,1,0
2007-05-17,1884.6800,13.5100,1.0826,78.0000,0.0000,⚪中性,74.4928,77.1014,53.0435,-1,1,0
2007-05-18,1896.9300,12.7600,1.0884,78.0000,0.3333,🟠轻度高估,62.1387,83.2370,53.1792,0,1,0
2007-05-21,1911.1600,13.3000,1.0953,78.0000,0.3333,🟠轻度高估,71.7579,87.3199,53.3141,-1,2,0
2007-05-22,1916.4500,13.0600,1.0970,78.0000,0.6667,🟠轻度高估,66.9540,88.7931,53.4483,0,2,0
2007-05-23,1904.4100,13.2400,1.0889,78.0000,0.0000,⚪中性,71.3467,83.6676,53.5817,-1,1,0
2007-05-24,1874.6000,14.0800,1.0707,70.0000,-0.6667,🟡轻度低估,78.2857,66.8571,22.5714,-1,0,-1
2007-05-25,1889.2500,13.3400,1.0778,78.0000,0.0000,⚪中性,72.0798,73.2194,53.8462,-1,1,0
2007-05-29,1899.7900,13.5300,1.0825,78.0000,0.0000,⚪中性,74.7159,76.1364,53.9773,-1,1,0
2007-05-30,1918.0800,12.8300,1.0916,78.0000,0.6667,🟠轻度高估,61.7564,86.1190,54.1076,0,2,0
2007-05-31,1928.1900,13.0500,1.0960,78.0000,0.6667,🟠轻度高估,66.1017,88.1356,54.2373,0,2,0
2007-06-01,1928.2600,12.7800,1.0947,78.0000,0.6667,🟠轻度高估,60.8451,86.7606,54.3662,0,2,0
2007-06-04,1933.7300,13.2900,1.0966,78.0000,0.3333,🟠轻度高估,71.3483,88.4831,54.4944,-1,2,0
2007-06-05,1932.3500,13.6300,1.0947,78.0000,0.3333,🟠轻度高估,75.9104,86.2745,54.6218,-1,2,0
2007-06-06,1914.8500,14.8700,1.0837,70.0000,-0.3333,🟡轻度低估,84.9162,77.0950,22.3464,-1,1,-1
2007-06-07,1882.1700,17.0600,1.0643,62.0000,-1.3333,🟢中度低估,93.3148,60.7242,9.4708,-2,0,-2
2007-06-08,1906.2600,14.8400,1.0768,70.0000,-0.3333,🟡轻度低估,84.1667,71.1111,22.7778,-1,1,-1
2007-06-11,1901.9600,14.7100,1.0734,70.0000,-0.6667,🟡轻度低估,83.9335,68.1440,22.9917,-1,0,-1
2007-06-12,1890.6700,16.6700,1.0660,62.0000,-1.3333,🟢中度低估,92.2652,61.0497,9.6685,-2,0,-2
2007-06-13,1913.8700,14.7300,1.0780,70.0000,-0.3333,🟡轻度低估,83.7466,72.4518,23.4160,-1,1,-1
2007-06-14,1924.5400,13.6400,1.0829,78.0000,0.0000,⚪中性,74.7253,76.0989,55.4945,-1,1,0
2007-06-15,1942.4100,13.9400,1.0918,78.0000,0.3333,🟠轻度高估,75.8904,85.4795,55.6164,-1,2,0
2007-06-18,1944.3700,13.4200,1.0918,78.0000,0.3333,🟠轻度高估,71.3115,85.2459,55.7377,-1,2,0
2007-06-19,1941.7500,12.8500,1.0892,78.0000,0.3333,🟠轻度高估,59.9455,83.3787,55.8583,0,1,0
2007-06-20,1922.1200,14.6700,1.0771,70.0000,-0.3333,🟡轻度低估,83.4239,70.6522,23.3696,-1,1,-1
2007-06-21,1941.3200,14.2100,1.0868,70.0000,-0.3333,🟡轻度低估,78.3198,79.9458,23.5772,-1,1,-1
2007-06-22,1921.9400,15.7500,1.0750,70.0000,-1.0000,🟡轻度低估,88.9189,68.9189,23.7838,-2,0,-1
2007-06-25,1912.9000,16.6500,1.0689,62.0000,-1.3333,🟢中度低估,92.1833,62.5337,9.7035,-2,0,-2
2007-06-26,1908.6400,18.8900,1.0655,55.0000,-2.0000,🟢中度低估,98.9247,59.4086,3.7634,-3,0,-3
2007-06-27,1933.0600,15.5300,1.0781,70.0000,-0.6667,🟡轻度低估,87.6676,71.8499,24.3968,-2,1,-1
2007-06-28,1931.6700,15.5400,1.0763,70.0000,-1.0000,🟡轻度低估,87.7005,69.5187,24.5989,-2,0,-1
2007-06-29,1934.1000,16.2300,1.0767,62.0000,-1.3333,🟢中度低估,90.4000,69.8667,10.1333,-2,0,-2
2007-07-02,1954.1200,15.4000,1.0868,70.0000,-0.6667,🟡轻度低估,86.1702,80.0532,25.0000,-2,1,-1
2007-07-03,1965.2000,14.9200,1.0920,70.0000,0.0000,⚪中性,83.2891,85.9416,25.1989,-1,2,-1
2007-07-05,1981.0600,15.4800,1.0997,70.0000,-0.3333,🟡轻度低估,86.5079,91.2698,25.3968,-2,2,-1
2007-07-06,1988.3100,14.7200,1.1026,70.0000,0.0000,⚪中性,81.7942,94.4591,25.5937,-1,2,-1
2007-07-09,1989.2000,15.1600,1.1020,70.0000,0.0000,⚪中性,84.7368,93.6842,25.7895,-1,2,-1
2007-07-10,1971.8900,17.5700,1.0914,62.0000,-1.3333,🟢中度低估,95.0131,83.7270,10.2362,-3,1,-2
2007-07-11,1984.0800,16.6400,1.0971,62.0000,-0.6667,🟡轻度低估,91.3613,89.2670,10.4712,-2,2,-2
2007-07-12,2021.0300,15.5400,1.1163,70.0000,0.0000,⚪中性,87.2063,99.4778,26.3708,-2,3,-1
2007-07-13,2032.1600,15.1500,1.1213,70.0000,0.3333,🟠轻度高估,83.8542,100.0000,26.5625,-1,3,-1
2007-07-16,2028.0200,15.5900,1.1179,70.0000,0.0000,⚪中性,87.5325,99.4805,26.7532,-2,3,-1
2007-07-17,2041.7800,15.6300,1.1242,70.0000,0.0000,⚪中性,87.8238,100.0000,26.9430,-2,3,-1
2007-07-18,2037.9800,16.0000,1.1210,70.0000,0.0000,⚪中性,89.6641,99.4832,27.1318,-2,3,-1
2007-07-19,2052.9900,15.2300,1.1280,70.0000,0.3333,🟠轻度高估,84.2784,100.0000,27.3196,-1,3,-1
2007-07-20,2035.8800,16.9500,1.1174,62.0000,-0.3333,🟡轻度低估,92.8021,98.4576,10.5398,-2,3,-2
2007-07-23,2036.3300,16.8100,1.1164,62.0000,-0.3333,🟡轻度低估,92.5641,97.9487,10.7692,-2,3,-2
2007-07-24,2000.5500,18.5500,1.0958,55.0000,-1.3333,🟢中度低估,97.9540,85.6777,3.8363,-3,2,-3
2007-07-25,2011.1400,18.1000,1.1007,55.0000,-1.3333,🟢中度低估,96.4286,90.3061,4.0816,-3,2,-3
2007-07-26,1986.6000,20.7400,1.0863,48.0000,-1.6667,🟢中度低估,99.2366,76.5903,1.0178,-3,1,-3
2007-07-27,1956.1900,24.1700,1.0689,42.0000,-2.0000,🟢中度低估,100.0000,59.1371,0.5076,-3,0,-3
2007-07-30,1973.9300,20.8700,1.0778,48.0000,-2.0000,🟢中度低估,98.9873,68.1013,1.5190,-3,0,-3
2007-07-31,1932.0600,23.5200,1.0542,42.0000,-2.0000,🟢中度低估,99.4949,50.0000,0.7576,-3,0,-3
2007-08-01,1945.0800,23.6700,1.0607,42.0000,-2.0000,🟢中度低估,99.4962,52.1411,1.0076,-3,0,-3
2007-08-02,1966.6000,21.2200,1.0717,48.0000,-2.0000,🟢中度低估,98.7437,62.0603,2.2613,-3,0,-3
2007-08-03,1918.5600,25.1600,1.0450,35.0000,-2.0000,🟢中度低估,100.0000,41.1028,0.2506,-3,0,-3
2007-08-06,1954.3700,22.9400,1.0638,42.0000,-2.0000,🟢中度低估,98.7500,54.5000,1.5000,-3,0,-3
2007-08-07,1961.6400,21.5600,1.0670,48.0000,-2.0000,🟢中度低估,98.5037,57.6060,2.9925,-3,0,-3
2007-08-08,1987.3400,21.4500,1.0802,48.0000,-1.6667,🟢中度低估,98.0100,70.3980,3.2338,-3,1,-3
2007-08-09,1936.7600,26.4800,1.0520,35.0000,-2.0000,🟢中度低估,100.0000,47.1464,0.4963,-3,0,-3
2007-08-10,1925.1400,28.3000,1.0451,28.0000,-2.0000,🟢中度低估,100.0000,40.8416,0.2475,-3,0,-3
2007-08-13,1934.4100,26.5700,1.0495,35.0000,-2.0000,🟢中度低估,99.7531,44.1975,0.9877,-3,0,-3
2007-08-14,1901.3200,27.6800,1.0311,35.0000,-2.3333,🔥极度低估,99.7537,28.5714,1.2315,-3,-1,-3
2007-08-15,1864.9200,30.6700,1.0110,22.0000,-2.3333,🔥极度低估,100.0000,23.8329,0.2457,-3,-1,-3
2007-08-16,1846.0900,30.8300,1.0005,22.0000,-2.3333,🔥极度低估,100.0000,22.0588,0.4902,-3,-1,-3
2007-08-17,1888.7800,29.9900,1.0232,28.0000,-2.3333,🔥极度低估,99.5110,26.1614,0.9780,-3,-1,-3
2007-08-20,1893.0500,26.3300,1.0250,35.0000,-2.3333,🔥极度低估,98.2927,26.8293,2.1951,-3,-1,-3
2007-08-21,1910.9900,25.2500,1.0342,35.0000,-2.0000,🟢中度低估,98.0535,30.9002,2.4331,-3,0,-3
2007-08-22,1936.7700,22.8900,1.0475,42.0000,-2.0000,🟢中度低估,96.3592,43.6893,3.8835,-3,0,-3
2007-08-23,1931.8800,22.6200,1.0442,42.0000,-2.0000,🟢中度低估,96.1259,39.9516,4.1162,-3,0,-3
2007-08-24,1961.3800,20.7200,1.0595,48.0000,-1.3333,🟢中度低估,94.2029,52.1739,6.0386,-2,0,-2
2007-08-27,1947.4900,22.7200,1.0514,42.0000,-2.0000,🟢中度低估,96.1446,47.2289,4.3373,-3,0,-3
2007-08-28,1899.2400,26.3000,1.0249,35.0000,-2.3333,🔥极度低估,98.0769,26.4423,2.6442,-3,-1,-3
2007-08-29,1954.8500,23.8100,1.0543,42.0000,-2.0000,🟢中度低估,97.1223,51.0791,4.7962,-3,0,-3
2007-08-30,1963.7500,25.0600,1.0585,35.0000,-2.0000,🟢中度低估,97.3684,52.3923,2.8708,-3,0,-3
2007-08-31,1988.7300,23.3800,1.0714,42.0000,-1.6667,🟢中度低估,95.9427,62.7685,5.2506,-3,0,-2
2007-09-04,2020.5100,22.7800,1.0878,42.0000,-1.3333,🟢中度低估,95.2381,79.0476,5.4762,-3,1,-2
2007-09-05,1994.3800,24.5800,1.0731,42.0000,-1.6667,🟢中度低估,97.1496,64.8456,5.7007,-3,0,-2
2007-09-06,1998.6700,23.9900,1.0749,42.0000,-1.6667,🟢中度低估,96.6825,66.3507,5.9242,-3,0,-2
2007-09-07,1958.3500,26.2300,1.0528,35.0000,-2.0000,🟢中度低估,97.8723,48.2270,3.0733,-3,0,-3
2007-09-10,1960.2000,27.3800,1.0533,35.0000,-2.0000,🟢中度低估,98.8208,48.5849,3.3019,-3,0,-3
2007-09-11,1988.9800,25.2700,1.0683,35.0000,-2.0000,🟢中度低估,97.4118,59.7647,3.5294,-3,0,-3
2007-09-12,1988.9600,24.9600,1.0678,42.0000,-1.6667,🟢中度低估,96.4789,58.9202,6.8075,-3,0,-2
2007-09-13,1998.6300,24.7600,1.0724,42.0000,-1.6667,🟢中度低估,96.2529,64.4028,7.0258,-3,0,-2
2007-09-14,2000.8200,24.9200,1.0729,42.0000,-1.6667,🟢中度低估,96.2617,64.4860,7.2430,-3,0,-2
2007-09-17,1983.0800,26.4800,1.0629,35.0000,-2.0000,🟢中度低估,98.3683,54.7786,3.7296,-3,0,-3
2007-09-18,2035.3700,20.3500,1.0902,48.0000,-1.0000,🟡轻度低估,90.6977,82.5581,9.5349,-2,1,-2
2007-09-19,2041.3600,20.0300,1.0926,48.0000,-1.0000,🟡轻度低估,90.4872,84.9188,9.7448,-2,1,-2
2007-09-20,2032.6100,20.4500,1.0872,48.0000,-1.0000,🟡轻度低估,90.7407,78.4722,9.9537,-2,1,-2
2007-09-21,2049.4800,19.0000,1.0955,55.0000,-0.6667,🟡轻度低估,89.8383,85.9122,13.1640,-2,2,-2
2007-09-24,2057.2500,19.3700,1.0989,55.0000,-0.6667,🟡轻度低估,89.8618,89.1705,13.3641,-2,2,-2
2007-09-25,2076.8300,18.6000,1.1086,55.0000,-0.3333,🟡轻度低估,88.5057,95.6322,13.5632,-2,3,-2
2007-09-26,2088.3800,17.6300,1.1138,62.0000,0.0000,⚪中性,85.3211,97.2477,20.1835,-2,3,-1
2007-09-27,2096.3900,17.0000,1.1171,62.0000,0.3333,🟠轻度高估,83.2952,98.3982,20.3661,-1,3,-1
2007-09-28,2091.1100,18.0000,1.1134,62.0000,0.0000,⚪中性,86.5297,96.8037,20.5479,-2,3,-1
2007-10-01,2116.9700,17.8400,1.1262,62.0000,0.0000,⚪中性,86.3326,99.7722,20.7289,-2,3,-1
2007-10-02,2115.8900,18.4900,1.1246,55.0000,-0.3333,🟡轻度低估,88.1818,99.5455,13.6364,-2,3,-2
2007-10-03,2103.0100,18.8000,1.1169,55.0000,-0.3333,🟡轻度低估,89.3424,97.7324,13.8322,-2,3,-2
2007-10-04,2105.5600,18.4400,1.1174,55.0000,-0.3333,🟡轻度低估,87.7828,98.1900,14.0271,-2,3,-2
2007-10-05,2149.6700,16.9100,1.1397,62.0000,0.3333,🟠轻度高估,81.7156,100.0000,21.4447,-1,3,-1
2007-10-08,2163.2600,17.4600,1.1458,62.0000,0.3333,🟠轻度高估,84.0090,100.0000,21.6216,-1,3,-1
2007-10-09,2171.2100,16.1200,1.1488,62.0000,0.3333,🟠轻度高估,78.4270,100.0000,21.7978,-1,3,-1
2007-10-10,2176.9800,16.6700,1.1506,62.0000,0.3333,🟠轻度高估,80.7175,100.0000,21.9731,-1,3,-1
2007-10-11,2140.9200,18.8800,1.1303,55.0000,-0.3333,🟡轻度低估,89.4855,99.1051,14.0940,-2,3,-2
2007-10-12,2177.9900,17.7300,1.1486,62.0000,0.3333,🟠轻度高估,84.5982,99.5536,22.3214,-1,3,-1
2007-10-15,2158.9200,19.2500,1.1374,55.0000,-0.3333,🟡轻度低估,89.9777,98.8864,14.2539,-2,3,-2
2007-10-16,2151.1400,20.0200,1.1321,48.0000,-0.3333,🟡轻度低估,90.4444,98.6667,9.7778,-2,3,-2
2007-10-17,2179.1400,18.5400,1.1456,55.0000,-0.3333,🟡轻度低估,87.5831,99.1131,14.6341,-2,3,-2
