date,大盘价值,大盘成长,中盘价值,中盘成长,小盘价值,小盘成长,沪深300,上证指数,中证500,中证1000,上证50,创业板指,中证红利
2014-03-06,2174.3000,2372.3300,3273.8900,3409.9500,4071.1100,3868.0500,2173.6300,2059.5800,4032.7600,4962.4000,1459.5100,1462.5300,2276.1600
2014-03-07,2165.4600,2371.7700,3256.1900,3380.2100,4064.2900,3842.0200,2168.3600,2057.9100,4012.4500,4949.8400,1455.5900,1460.6100,2266.7800
2014-03-10,2098.1700,2304.4500,3141.2700,3258.1600,3912.3200,3680.4000,2097.7900,1999.0600,3860.2400,4760.6700,1408.8700,1407.0700,2183.0500
2014-03-11,2106.6500,2329.1200,3163.1200,3275.2700,3907.5000,3678.9600,2108.6600,2001.1600,3864.2600,4746.7300,1412.7300,1395.8100,2186.9000
2014-03-12,2119.4700,2349.2500,3182.5800,3282.5000,3894.2200,3686.4200,2114.1300,1997.6900,3865.6600,4726.8600,1418.7000,1399.2700,2199.3300
2014-03-13,2144.1800,2386.1500,3227.7900,3300.9100,3945.3400,3720.7300,2140.3300,2019.1100,3907.1500,4794.0000,1437.3900,1436.8600,2236.4400
2014-03-14,2127.7800,2365.6300,3209.6000,3283.9800,3941.2100,3682.2500,2122.8400,2004.3400,3888.9800,4785.0400,1426.4000,1434.0200,2227.8500
2014-03-17,2142.4300,2381.1600,3274.3400,3342.4000,4039.6100,3767.8800,2143.0400,2023.6700,3967.1500,4903.1300,1434.1600,1477.4200,2260.8300
2014-03-18,2135.1300,2368.2600,3286.0100,3362.5200,4050.2300,3787.0300,2138.1300,2025.2000,3989.2000,4934.4200,1427.6300,1485.6400,2272.4700
2014-03-19,2124.7400,2340.5500,3260.2600,3370.7300,4031.9000,3783.6100,2120.8700,2021.7300,3980.6700,4937.7300,1418.7100,1466.2200,2262.6100
2014-03-20,2106.7300,2304.3000,3173.1800,3292.4100,3935.1800,3695.8900,2086.9700,1993.4800,3876.5800,4798.4000,1406.9200,1417.6600,2216.3100
2014-03-21,2189.1100,2396.0200,3235.5800,3382.2900,3982.8200,3780.7100,2158.8000,2047.6200,3952.3900,4870.0100,1464.0800,1419.8400,2269.9300
2014-03-24,2210.5000,2404.7100,3264.3000,3448.3900,3982.2100,3819.1800,2176.5500,2066.2800,3985.8600,4876.4700,1477.5300,1397.2900,2289.0600
2014-03-25,2205.2000,2395.7400,3269.5400,3468.1900,3973.0300,3829.6900,2174.4400,2067.3100,3991.1400,4876.2900,1470.1200,1394.8200,2293.2900
2014-03-26,2200.2000,2393.4100,3291.3400,3451.6000,4000.1700,3842.6300,2171.0500,2063.6700,4001.5000,4903.9200,1467.0800,1417.6100,2297.3600
2014-03-27,2200.7300,2386.9400,3241.9900,3425.8700,3914.1300,3776.8200,2155.7100,2046.5900,3944.0400,4804.2100,1464.5300,1367.9600,2267.3400
2014-03-28,2215.9200,2382.9900,3182.2300,3390.6500,3836.3000,3707.8600,2151.9700,2041.7100,3865.2900,4671.7900,1472.0500,1330.5000,2245.6600
2014-03-31,2212.7700,2382.3500,3173.1200,3359.8300,3817.9900,3675.1200,2146.3000,2033.3100,3840.5400,4633.2700,1465.7800,1327.8000,2244.3200
2014-04-01,2220.3600,2400.0000,3216.6300,3405.1600,3878.4900,3729.1600,2163.1200,2047.4600,3899.4900,4714.9500,1473.1400,1355.0500,2276.6900
2014-04-02,2250.3500,2422.5900,3231.0600,3434.3900,3854.7900,3739.5200,2180.7300,2058.9900,3902.0400,4683.7800,1491.3000,1327.9800,2295.7600
2014-04-03,2224.5600,2399.6900,3214.4500,3400.3100,3841.5400,3733.5000,2165.0100,2043.7000,3896.2800,4686.9500,1477.4900,1326.1800,2267.8900
2014-04-04,2241.3500,2421.9100,3243.8900,3431.9700,3890.5700,3770.1700,2185.4700,2058.8300,3939.2300,4743.6800,1490.3300,1346.7400,2282.7600
2014-04-08,2300.5800,2493.1700,3289.7600,3483.6800,3923.8300,3808.3300,2237.3200,2098.2800,3981.6300,4774.5300,1534.7500,1351.1800,2317.3600
2014-04-09,2296.6900,2491.0700,3319.7800,3494.8600,3958.9700,3841.2000,2238.6200,2105.2400,4018.5500,4830.5400,1530.8800,1370.4600,2327.5700
2014-04-10,2337.3800,2508.3300,3325.1700,3526.1200,3974.2400,3861.9000,2273.7600,2134.3000,4038.8400,4849.6600,1570.4000,1381.1400,2356.3300
2014-04-11,2333.8800,2518.0500,3309.1400,3512.4000,3947.1100,3840.4400,2270.6700,2130.5400,4021.1900,4822.7100,1565.3100,1363.9000,2355.5900
2014-04-14,2323.2700,2513.3100,3338.4200,3535.7800,3978.0700,3866.3100,2268.6100,2131.5400,4051.3300,4858.1600,1557.7000,1372.7300,2363.5500
2014-04-15,2276.8700,2464.2400,3305.4500,3486.2600,3959.3900,3833.0200,2229.4600,2101.6000,4021.9100,4838.6500,1523.2200,1369.8900,2321.4700
2014-04-16,2283.4400,2467.8600,3306.9300,3493.3900,3963.4600,3838.4200,2232.5300,2105.1200,4019.8800,4847.6400,1527.0500,1359.3000,2321.4500
2014-04-17,2271.8700,2459.8900,3304.0900,3491.1300,3973.2400,3838.1800,2224.8000,2098.8900,4014.9400,4847.6800,1520.5600,1367.5900,2315.4900
2014-04-18,2267.0600,2459.4900,3297.6300,3501.5800,3986.8700,3847.4400,2224.4800,2097.7500,4029.2600,4870.3100,1521.2800,1377.4200,2315.2300
2014-04-21,2232.7300,2420.2000,3249.7000,3445.8800,3929.6700,3771.3100,2187.2500,2065.8300,3965.3400,4794.8800,1493.7600,1363.8500,2274.7900
2014-04-22,2255.3800,2439.1000,3225.8700,3451.6600,3895.1400,3748.8400,2196.7900,2072.8300,3947.1700,4748.0100,1509.5500,1336.1900,2272.0200
2014-04-23,2255.8000,2442.1500,3211.8900,3433.7400,3874.2000,3735.5100,2194.6700,2067.3800,3929.1700,4730.8300,1507.0400,1326.4400,2259.7700
2014-04-24,2259.9600,2442.4000,3192.3600,3406.1200,3829.9600,3692.7200,2190.4700,2057.0300,3884.8100,4682.8300,1510.2900,1319.5100,2253.8700
2014-04-25,2249.7400,2419.8700,3131.1600,3341.4600,3750.6000,3615.7100,2167.8300,2036.5200,3800.6800,4582.6300,1501.0500,1291.9000,2220.5200
2014-04-28,2230.7200,2391.3800,3047.3100,3256.3500,3635.1300,3503.4400,2134.9700,2003.4900,3684.5900,4424.4100,1483.7800,1257.2600,2179.4900
2014-04-29,2248.0100,2412.8700,3089.2100,3305.1200,3690.6200,3556.5300,2158.4700,2020.3400,3738.9300,4479.2600,1496.0100,1266.5400,2204.4800
2014-04-30,2243.8900,2416.8300,3105.7000,3324.0700,3727.9100,3583.6000,2158.6600,2026.3600,3766.1700,4525.3100,1494.8100,1283.2100,2215.1000
2014-05-05,2230.9500,2403.3100,3130.6600,3345.5400,3770.3400,3611.2700,2156.4700,2027.3500,3798.2900,4577.4100,1487.5300,1302.1500,2219.3600
2014-05-06,2227.4700,2403.3500,3151.0900,3355.7300,3799.1300,3628.4800,2157.3300,2028.0400,3817.9800,4612.1500,1485.2500,1316.8600,2223.8500
2014-05-07,2215.1300,2378.4300,3106.7100,3305.5800,3733.3800,3555.6900,2137.3200,2010.0800,3749.9700,4533.0100,1476.1800,1290.0300,2196.7100
2014-05-08,2212.3500,2371.1700,3109.0000,3322.1400,3723.4800,3557.1600,2135.5000,2015.2700,3754.0100,4532.2600,1478.7200,1279.8400,2195.7600
2014-05-09,2208.5300,2362.0900,3073.7500,3302.3300,3679.6600,3520.9200,2133.9100,2011.1400,3716.0200,4481.8400,1480.7400,1258.5800,2185.5400
2014-05-12,2246.3000,2398.0600,3146.7500,3391.4700,3749.2600,3617.9800,2180.0500,2052.8700,3812.7600,4576.4200,1508.3900,1278.2800,2243.1400
2014-05-13,2243.2000,2399.0400,3151.4400,3387.6400,3746.6400,3606.6800,2174.8500,2050.7300,3806.8900,4574.8000,1503.5200,1276.2400,2239.2100
2014-05-14,2242.3300,2395.3600,3152.1400,3383.2700,3752.3000,3606.0600,2172.3700,2047.9100,3803.8000,4577.6800,1500.8300,1278.6600,2235.1800
2014-05-15,2225.2300,2370.2800,3087.0900,3316.6800,3685.0500,3529.4200,2144.0800,2024.9700,3732.3400,4491.7500,1488.7700,1253.8800,2201.8600
2014-05-16,2232.3200,2377.0800,3077.4500,3328.7400,3657.9200,3522.3300,2145.9500,2026.5000,3726.6600,4472.1700,1487.7400,1226.4700,2196.8100
2014-05-19,2201.5600,2335.4100,3051.1600,3291.9700,3640.3300,3503.2900,2115.1400,2005.1800,3705.3600,4458.3800,1459.2100,1228.3700,2174.4600
2014-05-20,2204.1700,2333.9500,3055.2600,3290.0500,3656.6100,3517.4800,2115.7700,2008.1200,3715.7100,4480.0300,1460.8200,1244.6500,2174.0700
2014-05-21,2221.9800,2356.3200,3096.9200,3320.6200,3693.4500,3552.6100,2135.9100,2024.9500,3747.3300,4518.6600,1474.1400,1257.8000,2193.5900
2014-05-22,2219.7000,2352.6700,3100.2100,3302.3100,3704.1300,3544.6900,2130.8700,2021.2900,3746.1400,4527.6000,1471.5500,1269.5100,2185.1200
2014-05-23,2237.5600,2376.3900,3133.8300,3332.1100,3748.7700,3579.3900,2148.4100,2034.5700,3786.5600,4582.4600,1484.3800,1296.0000,2198.7500
2014-05-26,2240.3400,2387.2700,3172.4400,3348.0500,3798.7700,3611.6900,2155.9800,2041.4800,3827.4900,4645.0000,1486.0500,1320.7600,2218.1100
2014-05-27,2236.2100,2380.7500,3166.8600,3342.2100,3781.8200,3594.8000,2147.2800,2034.5600,3818.3200,4624.3400,1479.7300,1306.2800,2210.8500
2014-05-28,2254.8600,2402.2700,3199.2500,3363.0200,3837.7600,3635.4700,2169.3500,2050.2300,3861.5900,4690.6200,1491.7600,1338.9700,2225.1000
2014-05-29,2247.4400,2390.6700,3168.5000,3322.1600,3792.0700,3591.6300,2155.1600,2040.6000,3821.8700,4635.0100,1484.3100,1314.2100,2205.0600
2014-05-30,2244.4600,2386.1300,3177.7800,3326.1700,3793.6500,3595.7200,2156.4600,2039.2100,3829.2400,4648.2300,1482.1000,1318.1300,2204.8900
2014-06-03,2239.8400,2376.6800,3182.2700,3315.0300,3792.6000,3583.7300,2149.9200,2038.3100,3822.7200,4640.2400,1477.5200,1319.6300,2198.3600
2014-06-04,2218.8300,2353.4500,3147.6800,3277.5600,3769.9600,3559.0700,2128.2700,2024.8300,3789.2900,4610.7200,1466.3900,1321.7200,2175.2400
2014-06-05,2243.0700,2381.7800,3187.0300,3308.7100,3823.2500,3599.8800,2150.6000,2040.8800,3832.0500,4671.3300,1484.2400,1355.4800,2194.3500
2014-06-06,2224.4500,2360.7200,3174.0100,3292.4100,3813.5500,3579.0500,2134.7200,2029.9600,3818.3300,4662.3100,1472.2700,1350.4500,2181.3700
2014-06-09,2229.3200,2360.1900,3153.6300,3275.7900,3775.2700,3559.1300,2134.2800,2030.5000,3797.4300,4627.4300,1475.3500,1326.6800,2174.4800
2014-06-10,2256.8600,2389.8100,3194.2300,3308.6200,3825.1900,3607.1700,2161.2700,2052.5300,3840.0200,4686.0900,1493.5300,1353.8700,2201.6300
2014-06-11,2253.0200,2390.8900,3207.7400,3317.5300,3853.4500,3619.4000,2160.7700,2054.9500,3858.0500,4717.9400,1488.7600,1367.3900,2209.1800
2014-06-12,2243.4000,2380.5700,3191.3800,3296.8600,3841.0300,3603.4500,2153.4100,2051.7100,3850.1100,4712.0400,1483.8600,1363.7400,2198.4500
2014-06-13,2270.6500,2405.7600,3223.2300,3322.2100,3885.2200,3642.8800,2176.2400,2070.7200,3891.5600,4766.5200,1502.9600,1382.7300,2226.2300
2014-06-16,2290.4800,2426.2700,3228.6300,3337.2500,3902.8700,3664.3900,2191.8600,2085.9800,3914.9800,4800.6000,1518.7100,1395.6100,2248.8400
2014-06-17,2266.0600,2402.0100,3188.2800,3299.3500,3858.8200,3633.0400,2169.6700,2066.7000,3879.3400,4757.4800,1501.9400,1377.4300,2230.0400
2014-06-18,2254.5600,2393.4800,3160.2000,3276.3400,3837.6700,3611.7700,2160.2400,2055.5200,3858.1000,4721.7000,1495.4300,1363.9900,2208.6600
2014-06-19,2232.2500,2358.7600,3087.3100,3205.5800,3727.9400,3513.7500,2126.9100,2023.7400,3755.6900,4581.9100,1478.0400,1320.6600,2163.0700
2014-06-20,2240.6100,2374.5200,3105.4600,3231.6800,3766.1200,3549.0300,2136.7300,2026.6700,3789.3400,4635.0600,1484.4800,1333.9800,2180.2500
2014-06-23,2226.1300,2370.3300,3139.4800,3234.6500,3809.0800,3572.5600,2134.1100,2024.3700,3815.8800,4697.4200,1475.7600,1361.2800,2179.5100
2014-06-24,2229.2400,2374.6500,3165.8300,3249.7700,3832.3600,3595.4300,2144.8200,2033.9300,3839.2000,4733.7600,1480.1300,1369.4400,2189.6500
2014-06-25,2219.5100,2360.7200,3146.6500,3233.4700,3817.2700,3582.1900,2133.3700,2025.5000,3814.0300,4715.8500,1469.9500,1358.7100,2182.0700
2014-06-26,2232.3300,2378.7100,3182.0800,3264.3400,3868.6700,3637.2600,2149.0800,2038.6800,3861.9500,4793.3600,1478.0100,1386.2700,2202.6700
2014-06-27,2226.6800,2378.8300,3189.3400,3285.8300,3888.8400,3676.1300,2150.2600,2036.5100,3889.3200,4829.4800,1473.7600,1388.8100,2212.9200
2014-06-30,2239.6900,2394.7100,3212.7900,3309.4900,3934.1500,3704.0300,2165.1200,2048.3300,3924.9000,4884.4000,1482.4100,1404.7100,2232.0800
2014-07-01,2232.7400,2392.1600,3235.2500,3320.4200,3958.0000,3719.6500,2164.5600,2050.3800,3951.7300,4915.7400,1481.6600,1411.7400,2238.4600
2014-07-02,2239.9600,2393.2500,3257.2200,3332.8000,3979.0200,3750.9300,2170.8700,2059.4200,3979.3100,4945.5300,1484.8400,1419.9400,2258.1700
2014-07-03,2249.0300,2405.8100,3289.6000,3354.0500,4026.4100,3783.2400,2180.1900,2063.2300,4019.6500,4980.7100,1489.5500,1422.6000,2275.2000
2014-07-04,2253.3200,2408.3500,3276.6200,3340.9400,4009.8600,3760.1100,2178.7000,2059.3800,4004.5600,4977.5900,1492.4600,1411.6400,2267.2200
2014-07-07,2254.7500,2405.5100,3256.6400,3339.2500,4012.5100,3769.2100,2176.2900,2059.9300,4014.4900,4970.8700,1492.8400,1393.8900,2266.7200
2014-07-08,2260.3100,2409.3300,3286.8700,3352.7800,4040.0200,3785.0800,2180.4700,2064.0200,4039.7100,5014.8600,1491.9600,1410.7300,2277.4300
2014-07-09,2230.4900,2368.5900,3228.2500,3298.9500,3979.5600,3725.3900,2148.7100,2038.6100,3982.4000,4937.3200,1475.1400,1384.5800,2243.1900
2014-07-10,2228.0700,2361.4000,3216.4300,3304.4900,3974.2400,3735.0900,2142.8500,2038.3400,3982.2000,4935.6900,1471.1700,1363.8800,2238.5600
2014-07-11,2225.6900,2356.7500,3246.0200,3341.0500,3998.7700,3773.7600,2148.0100,2046.9600,4029.7500,4966.1800,1468.5400,1359.3400,2247.1600
2014-07-14,2247.4600,2383.1000,3298.9500,3396.8900,4060.4500,3831.4400,2171.7600,2066.6500,4090.8000,5025.2400,1482.7800,1367.0700,2284.3200
2014-07-15,2249.1000,2386.0400,3284.3200,3405.9400,4042.1900,3842.5500,2174.9800,2070.3600,4093.1100,4992.8300,1484.6600,1341.2700,2288.4500
2014-07-16,2255.4500,2381.5600,3257.9500,3418.4200,3997.6200,3823.2700,2170.8700,2067.2800,4062.1200,4925.4600,1483.1800,1318.6200,2278.0600
2014-07-17,2240.9300,2360.2200,3240.5300,3394.1900,3977.9800,3805.0600,2157.0700,2055.5900,4031.4400,4907.8900,1473.6700,1312.8100,2264.9200
2014-07-18,2249.0600,2373.9700,3243.7800,3403.3200,3989.9300,3828.9800,2164.1400,2059.0700,4042.5200,4910.7700,1478.7600,1305.9200,2272.4500
2014-07-21,2249.9400,2383.3400,3242.2900,3382.0200,3975.0400,3819.7700,2166.2900,2054.4800,4030.2400,4898.2500,1479.8400,1306.9700,2265.6600
2014-07-22,2275.6800,2412.1700,3293.9500,3433.7300,4039.7600,3866.1800,2192.7000,2075.4800,4083.2900,4966.7900,1495.9300,1329.3500,2305.3100
2014-07-23,2292.4800,2414.2800,3261.4000,3426.3200,3988.5600,3846.1300,2197.8300,2078.4900,4057.1100,4897.5600,1506.7600,1293.0900,2304.7300
2014-07-24,2346.8000,2464.8200,3257.9800,3464.3600,3980.0700,3864.6400,2237.0100,2105.0600,4054.2200,4859.6200,1541.9000,1271.8800,2331.5900
2014-07-25,2367.4400,2482.0000,3297.4100,3499.3500,4013.4500,3904.3500,2260.4500,2126.6100,4089.8000,4899.7300,1557.0200,1285.7700,2358.1000
2014-07-28,2439.4200,2557.5400,3356.3900,3566.4300,4090.7300,3970.0900,2323.9000,2177.9500,4168.3700,4984.2800,1609.4800,1314.5300,2409.3700
2014-07-29,2442.9200,2575.1500,3392.3300,3592.1800,4140.4600,4000.1500,2331.3700,2183.1900,4207.8600,5046.4100,1611.8500,1331.7600,2433.9900
2014-07-30,2420.8400,2556.7300,3408.1000,3590.5000,4150.7700,3995.3500,2322.0100,2181.2400,4214.8400,5088.6500,1601.3800,1342.7400,2423.9000
2014-07-31,2452.3100,2590.8300,3443.2000,3632.7200,4173.2300,4035.4700,2350.2500,2201.5600,4257.0400,5115.5800,1621.8500,1344.5400,2450.5000
2014-08-01,2434.8600,2574.7100,3418.4400,3598.5200,4126.6000,3989.1400,2329.4000,2185.3000,4210.2200,5056.0400,1607.9700,1325.9400,2432.2700
2014-08-04,2482.2700,2615.2300,3472.1800,3667.2300,4181.7100,4060.3200,2375.6200,2223.3300,4278.8500,5121.7300,1644.6300,1329.8200,2471.8000
2014-08-05,2466.4600,2602.3600,3490.2800,3682.6100,4217.4800,4081.9100,2369.3500,2219.9500,4300.1200,5170.1600,1632.4100,1360.6900,2471.4000
2014-08-06,2445.0600,2581.5300,3515.6700,3712.0800,4234.7900,4095.5000,2363.2200,2217.4700,4328.6000,5192.3100,1619.0100,1365.7400,2478.5800
2014-08-07,2406.0400,2541.3300,3482.2900,3652.9600,4200.8200,4055.0000,2327.4600,2187.6700,4286.0900,5158.5000,1593.4200,1362.0300,2447.2900
2014-08-08,2407.6000,2548.5800,3491.6900,3652.3800,4236.9500,4069.4200,2331.1300,2194.4300,4311.7000,5206.2000,1595.6600,1377.4400,2452.5300
2014-08-11,2443.0400,2584.5900,3545.9900,3720.6900,4308.1900,4125.3200,2365.3500,2224.6500,4377.0200,5285.6700,1619.2500,1397.7800,2495.5900
2014-08-12,2428.0500,2573.0400,3569.4000,3731.7600,4336.7500,4144.6700,2357.0500,2221.6000,4399.8100,5322.3000,1607.9100,1396.4400,2498.1400
2014-08-13,2430.7600,2568.3700,3554.5400,3740.7200,4341.8700,4158.2500,2358.9000,2222.8800,4401.8100,5320.8500,1610.1400,1384.3100,2503.2100
2014-08-14,2411.3900,2547.2600,3528.8400,3708.7300,4319.7800,4120.1400,2335.9500,2206.4700,4373.5000,5302.9800,1596.8400,1380.3000,2483.6100
2014-08-15,2434.1800,2567.3900,3552.4100,3748.1800,4370.3800,4164.5600,2360.6400,2226.7300,4423.6400,5359.7300,1612.0000,1392.4500,2501.6300
2014-08-18,2440.4200,2580.7600,3612.8600,3796.3700,4431.6300,4214.0800,2374.5600,2239.4700,4483.5400,5449.2700,1613.1300,1428.7400,2520.7400
2014-08-19,2438.0700,2580.9800,3618.6500,3809.4500,4438.9500,4229.8400,2374.7700,2245.3300,4496.9400,5473.4000,1609.0900,1436.4000,2520.1100
2014-08-20,2424.9600,2569.2500,3604.0600,3801.8800,4420.8000,4232.9700,2366.1400,2240.2100,4497.4000,5461.5900,1600.3400,1427.4000,2505.3700
2014-08-21,2407.6900,2558.3100,3597.0900,3787.2100,4425.5300,4230.1800,2354.2400,2230.4600,4495.4400,5477.3400,1587.0300,1447.8800,2484.3100
2014-08-22,2420.6700,2570.5300,3607.8100,3798.9600,4452.0500,4261.1000,2365.3600,2240.8100,4521.7500,5524.3700,1594.1800,1461.7200,2494.7800
2014-08-25,2397.8100,2544.1800,3577.9000,3766.7600,4414.6100,4232.2800,2342.8600,2229.2700,4487.1400,5485.0800,1577.4300,1443.8100,2477.7300
2014-08-26,2387.0300,2530.4900,3525.9600,3708.1400,4332.1200,4149.2800,2324.0900,2207.1100,4407.5900,5376.8500,1573.3900,1411.1500,2453.8300
2014-08-27,2386.6800,2532.6800,3531.3500,3710.1700,4336.8700,4157.0000,2327.6000,2209.4700,4421.2100,5406.5600,1572.7900,1420.5400,2455.4200
2014-08-28,2366.4100,2510.1100,3504.5800,3681.9200,4292.3200,4119.9100,2311.2800,2195.8200,4381.4900,5359.5600,1563.8900,1403.8000,2431.7400
2014-08-29,2393.5100,2541.6500,3539.9900,3726.7200,4343.2400,4157.1900,2338.2900,2217.2000,4427.8800,5421.2900,1581.2800,1424.4700,2462.8900
2014-09-01,2404.3300,2558.1200,3599.0500,3779.4200,4418.1800,4221.8100,2355.3200,2235.5100,4507.4400,5522.7800,1586.0200,1452.8400,2489.3700
2014-09-02,2434.7500,2589.6000,3634.8900,3835.9900,4480.3800,4293.4300,2386.4600,2266.0500,4576.1200,5604.6600,1607.5000,1465.0300,2522.3200
2014-09-03,2458.7400,2614.5900,3647.5300,3862.3800,4531.3200,4318.6100,2408.8400,2288.6300,4608.5600,5648.7200,1624.0300,1477.6700,2541.3200
2014-09-04,2477.8900,2632.4000,3665.9200,3884.6200,4572.6200,4361.6700,2426.2200,2306.8600,4647.8900,5704.2800,1637.2900,1495.5100,2557.4700
2014-09-05,2500.0700,2654.9500,3678.1300,3911.8100,4576.3200,4381.3700,2449.2600,2326.4300,4666.4700,5722.8200,1656.2400,1489.8400,2576.9500
2014-09-09,2489.7200,2640.3300,3697.1000,3946.7500,4597.1300,4412.2700,2445.2200,2326.5300,4701.7000,5757.8700,1645.1100,1494.0200,2584.5600
2014-09-10,2469.4200,2623.9900,3707.4100,3944.5000,4626.8900,4426.8700,2432.4300,2318.3000,4709.9100,5797.4500,1629.9900,1504.9100,2576.8800
2014-09-11,2460.0600,2610.1500,3709.8900,3927.5600,4643.3400,4418.8000,2423.4500,2311.6800,4704.9400,5790.1000,1622.8100,1513.0100,2568.8200
2014-09-12,2472.2200,2621.2300,3733.2400,3974.0400,4693.7800,4477.8800,2438.3600,2331.9500,4756.9500,5862.1700,1630.2000,1524.1200,2585.5200
2014-09-15,2464.2700,2613.7300,3752.4200,4013.2900,4723.4900,4525.9100,2437.1900,2339.1400,4807.5600,5922.2700,1624.0700,1526.1400,2598.5700
2014-09-16,2441.8900,2570.5500,3637.1700,3900.4300,4563.0100,4404.0600,2388.7600,2296.5500,4645.5500,5717.8400,1600.9200,1473.1300,2542.4400
2014-09-17,2451.3900,2580.9900,3668.3900,3932.2100,4593.8400,4446.4800,2401.3300,2307.8900,4686.0500,5757.9900,1604.9200,1479.1200,2550.3900
2014-09-18,2455.3400,2593.3200,3700.6200,3949.3800,4634.5200,4480.2500,2408.6600,2315.9300,4719.0100,5803.7200,1609.8700,1490.7900,2563.5100
2014-09-19,2467.8800,2609.7700,3726.2700,3978.9300,4674.4300,4507.6300,2425.2100,2329.4500,4758.7300,5870.0900,1619.5800,1499.1200,2583.8500
2014-09-22,2412.8800,2563.7400,3676.1500,3921.9400,4619.8600,4456.3200,2378.9200,2289.8700,4694.2300,5820.6800,1583.8900,1483.3500,2544.3800
2014-09-23,2428.7200,2584.2400,3705.8500,3966.1000,4671.8800,4509.8900,2399.4600,2309.7200,4754.4700,5905.1700,1595.6400,1500.9900,2565.6500
2014-09-24,2468.0000,2619.9300,3743.0100,4028.2900,4725.9600,4580.6700,2441.8600,2343.5800,4815.7100,5984.1500,1625.7300,1517.4200,2603.9300
2014-09-25,2460.9800,2608.8000,3725.8500,4035.0200,4729.0700,4578.2900,2436.9700,2345.1000,4814.7300,5989.8800,1618.5200,1508.4200,2602.4800
2014-09-26,2457.5700,2608.9700,3731.5900,4056.3800,4749.3400,4590.1300,2437.2000,2347.7200,4829.9400,6015.4500,1616.0900,1511.3600,2605.5900
2014-09-29,2459.3400,2616.8800,3755.9100,4084.0400,4796.1100,4639.0000,2447.8000,2357.7100,4877.4400,6080.1000,1621.8200,1526.1800,2626.3600
2014-09-30,2460.3000,2615.8800,3782.3600,4111.9800,4828.6200,4666.0000,2450.9900,2363.8700,4916.1200,6127.1300,1619.7000,1540.8700,2629.0800
2014-10-08,,,3840.9960,4172.5360,4907.7130,4724.1740,2478.3830,2382.7940,4993.5310,,1633.5710,1557.5680,2648.5600
2014-10-09,2487.7500,2648.5900,3855.2800,4190.0300,4912.5300,4747.5700,2481.9600,2389.3700,5004.0000,6238.2600,1634.0400,1561.1700,2660.5100
2014-10-10,2477.0500,2636.5600,3831.6600,4176.3800,4888.3000,4736.3300,2466.7900,2374.5400,4981.8500,6216.9800,1621.7100,1554.2200,2644.9000
2014-10-13,2458.7200,2617.6000,3815.5500,4186.9800,4880.1300,4753.2000,2454.9500,2366.0100,4982.6800,6216.6700,1605.9900,1548.3300,2631.6600
2014-10-14,2452.0700,2603.5100,3793.6000,4172.8600,4857.1100,4743.7800,2446.5600,2359.4800,4966.0800,6204.0000,1600.3000,1539.1200,2623.5800
2014-10-15,2466.0200,2615.2200,3817.9400,4209.9300,4871.8100,4773.4000,2463.8700,2373.6700,4987.7100,6222.7900,1612.7700,1545.6200,2641.3700
2014-10-16,2463.0900,2600.6200,3762.1100,4142.1500,4791.7400,4704.6300,2444.4000,2356.5000,4906.2400,6134.7400,1608.7400,1526.5600,2616.3100
2014-10-17,2454.7700,2601.3200,3726.0100,4090.9000,4752.5900,4647.3600,2441.7300,2341.1800,4860.7300,6058.6700,1608.5200,1511.0500,2597.9700
2014-10-20,2463.2600,2614.0700,3770.2500,4135.2200,4827.4100,4711.9900,2454.7100,2356.7300,4929.1600,6154.5200,1612.4000,1532.3800,2620.9300
2014-10-21,2444.0500,2592.2500,3744.3200,4091.2300,4788.3900,4656.6000,2433.3900,2339.6600,4884.0200,6103.0100,1600.8400,1517.4800,2598.1800
2014-10-22,2439.9500,2579.1600,3696.3600,4034.9700,4737.4200,4617.5000,2418.6400,2326.5500,4825.6100,6027.5100,1597.1300,1504.5500,2576.2100
2014-10-23,2426.0100,2560.6200,3638.0000,3957.1900,4661.1800,4537.7500,2395.9400,2302.4200,4755.2300,5930.4800,1586.5600,1477.8400,2546.0700
2014-10-24,2419.6700,2558.1400,3653.2500,3972.7500,4681.2900,4545.9800,2390.7100,2302.2800,4774.6700,5941.9300,1583.4200,1477.5900,2547.7700
